"","date","confirmed","recovered","deaths","country_code","StringencyIndex","StringencyIndexForDisplay","since_first"
"3741",2020-03-20,50,5,1,"IND",85.71,85.71,51
"3742",2020-03-21,86,3,-1,"IND",85.71,85.71,52
"3743",2020-03-22,66,4,3,"IND",90.48,90.48,53
"3744",2020-03-23,103,0,3,"IND",90.48,90.48,54
"3745",2020-03-24,37,13,0,"IND",90.48,90.48,55
"3746",2020-03-25,121,3,2,"IND",100,100,56
"3747",2020-03-26,70,2,8,"IND",100,100,57
"3748",2020-03-27,160,28,0,"IND",100,100,58
"3749",2020-03-28,100,11,4,"IND",100,100,59
"3750",2020-03-29,37,11,3,"IND",100,100,60
"3751",2020-03-30,227,7,5,"IND",100,100,61
"3752",2020-03-31,146,21,3,"IND",100,100,62
"3753",2020-04-01,601,25,23,"IND",100,100,63
"3754",2020-04-02,545,43,14,"IND",100,100,64
"3755",2020-04-03,24,1,0,"IND",100,100,65
"3756",2020-04-04,515,37,14,"IND",100,100,66
"3757",2020-04-05,506,0,13,"IND",100,100,67
"3758",2020-04-06,1190,146,37,"IND",100,100,68
"3759",2020-04-07,533,46,14,"IND",100,100,69
"3760",2020-04-08,605,85,28,"IND",100,100,70
"3761",2020-04-09,809,114,48,"IND",100,100,71
"3762",2020-04-10,873,154,20,"IND",100,100,72
"3763",2020-04-11,848,195,42,"IND",100,100,73
"3764",2020-04-12,759,111,43,"IND",100,100,74
"3765",2020-04-13,1248,101,27,"IND",100,100,75
"3766",2020-04-14,1034,178,35,"IND",100,100,76
"3767",2020-04-15,835,73,12,"IND",100,100,77
"3768",2020-04-16,1108,336,43,"IND",100,100,78
"3769",2020-04-17,922,273,38,"IND",100,100,79
"3770",2020-03-02,2,0,0,"IDN",14.29,14.29,1
"3771",2020-03-03,0,0,0,"IDN",38.1,38.1,2
"3772",2020-03-04,0,0,0,"IDN",38.1,38.1,3
"3773",2020-03-05,0,0,0,"IDN",38.1,38.1,4
"3774",2020-03-06,2,0,0,"IDN",38.1,38.1,5
"3775",2020-03-07,0,0,0,"IDN",38.1,38.1,6
"3776",2020-03-08,2,0,0,"IDN",38.1,38.1,7
"3777",2020-03-09,13,0,0,"IDN",38.1,38.1,8
"3778",2020-03-10,8,2,0,"IDN",38.1,38.1,9
"3779",2020-03-11,7,0,1,"IDN",33.33,33.33,10
"3780",2020-03-12,0,0,0,"IDN",33.33,33.33,11
"3781",2020-03-13,35,0,3,"IDN",52.38,52.38,12
"3782",2020-03-14,27,6,1,"IDN",52.38,52.38,13
"3783",2020-03-15,21,0,0,"IDN",66.67,66.67,14
"3784",2020-03-16,17,0,0,"IDN",80.95,80.95,15
"3785",2020-03-17,38,0,0,"IDN",71.43,71.43,16
"3786",2020-03-18,55,3,14,"IDN",71.43,71.43,17
"3787",2020-03-19,84,0,6,"IDN",66.67,66.67,18
"3788",2020-03-20,58,4,7,"IDN",66.67,66.67,19
"3789",2020-03-21,81,0,6,"IDN",66.67,66.67,20
"3790",2020-03-22,64,14,10,"IDN",66.67,66.67,21
"3791",2020-03-23,65,0,1,"IDN",80.95,80.95,22
"3792",2020-03-24,107,1,6,"IDN",80.95,80.95,23
"3793",2020-03-25,104,1,3,"IDN",80.95,80.95,24
"3794",2020-03-26,103,4,20,"IDN",80.95,80.95,25
"3795",2020-03-27,153,11,9,"IDN",80.95,80.95,26
"3796",2020-03-28,109,13,15,"IDN",80.95,80.95,27
"3797",2020-03-29,130,5,12,"IDN",80.95,80.95,28
"3798",2020-03-30,129,11,8,"IDN",80.95,80.95,29
"3799",2020-03-31,114,6,14,"IDN",80.95,80.95,30
"3800",2020-04-01,149,22,21,"IDN",80.95,80.95,31
"3801",2020-04-02,113,9,13,"IDN",80.95,80.95,32
"3802",2020-04-03,196,22,11,"IDN",80.95,80.95,33
"3803",2020-04-04,106,16,10,"IDN",80.95,80.95,34
"3804",2020-04-05,181,14,7,"IDN",80.95,80.95,35
"3805",2020-04-06,218,28,11,"IDN",80.95,80.95,36
"3806",2020-04-07,247,12,12,"IDN",80.95,80.95,37
"3807",2020-04-08,218,18,19,"IDN",80.95,80.95,38
"3808",2020-04-09,337,30,40,"IDN",80.95,80.95,39
"3809",2020-04-10,219,30,26,"IDN",80.95,80.95,40
"3810",2020-04-11,330,4,21,"IDN",80.95,80.95,41
"3811",2020-04-12,399,73,46,"IDN",80.95,80.95,42
"3812",2020-04-13,316,21,26,"IDN",80.95,80.95,43
"3813",2020-04-14,282,46,60,"IDN",81.902,80.95,44
"3814",2020-04-15,297,20,10,"IDN",80.95,80.95,45
"3815",2020-04-16,380,102,27,"IDN",80.95,80.95,46
"3816",2020-04-17,407,59,24,"IDN",85.71,80.95,47
"3817",2020-02-19,2,0,2,"IRN",0,0,1
"3818",2020-02-20,3,0,0,"IRN",4.76,4.76,2
"3819",2020-02-21,13,0,2,"IRN",4.76,4.76,3
"3820",2020-02-22,10,0,1,"IRN",14.29,14.29,4
"3821",2020-02-23,15,0,3,"IRN",14.29,14.29,5
"3822",2020-02-24,18,0,4,"IRN",14.29,14.29,6
"3823",2020-02-25,34,0,4,"IRN",14.29,14.29,7
"3824",2020-02-26,44,49,3,"IRN",33.33,33.33,8
"3825",2020-02-27,106,0,7,"IRN",33.33,33.33,9
"3826",2020-02-28,143,24,8,"IRN",33.33,33.33,10
"3827",2020-02-29,205,50,9,"IRN",33.33,33.33,11
"3828",2020-03-01,385,52,11,"IRN",33.33,33.33,12
"3829",2020-03-02,523,116,12,"IRN",33.33,33.33,13
"3830",2020-03-03,835,0,11,"IRN",33.33,33.33,14
"3831",2020-03-04,586,261,15,"IRN",33.33,33.33,15
"3832",2020-03-05,591,187,15,"IRN",61.9,61.9,16
"3833",2020-03-06,1234,174,17,"IRN",61.9,61.9,17
"3834",2020-03-07,1076,756,21,"IRN",61.9,61.9,18
"3835",2020-03-08,743,465,49,"IRN",61.9,61.9,19
"3836",2020-03-09,595,260,43,"IRN",61.9,61.9,20
"3837",2020-03-10,881,337,54,"IRN",61.9,61.9,21
"3838",2020-03-11,958,228,63,"IRN",61.9,61.9,22
"3839",2020-03-12,1075,0,75,"IRN",61.9,61.9,23
"3840",2020-03-13,1289,0,85,"IRN",66.67,66.67,24
"3841",2020-03-14,1365,0,97,"IRN",66.67,66.67,25
"3842",2020-03-15,1209,1631,113,"IRN",66.67,66.67,26
"3843",2020-03-16,1053,0,129,"IRN",66.67,66.67,27
"3844",2020-03-17,1178,799,135,"IRN",66.67,66.67,28
"3845",2020-03-18,1192,0,147,"IRN",66.67,66.67,29
"3846",2020-03-19,1046,321,149,"IRN",66.67,66.67,30
"3847",2020-03-20,1237,1035,149,"IRN",66.67,66.67,31
"3848",2020-03-21,966,890,123,"IRN",66.67,66.67,32
"3849",2020-03-22,1028,296,129,"IRN",66.67,66.67,33
"3850",2020-03-23,1411,0,127,"IRN",66.67,66.67,34
"3851",2020-03-24,1762,982,122,"IRN",66.67,66.67,35
"3852",2020-03-25,2206,712,143,"IRN",66.67,66.67,36
"3853",2020-03-26,2389,832,157,"IRN",66.67,66.67,37
"3854",2020-03-27,2926,676,144,"IRN",76.19,76.19,38
"3855",2020-03-28,3076,546,139,"IRN",76.19,76.19,39
"3856",2020-03-29,2901,712,123,"IRN",76.19,76.19,40
"3857",2020-03-30,3186,1520,117,"IRN",76.19,76.19,41
"3858",2020-03-31,3110,745,141,"IRN",76.19,76.19,42
"3859",2020-04-01,2988,817,138,"IRN",76.19,76.19,43
"3860",2020-04-02,2875,1238,124,"IRN",76.19,76.19,44
"3861",2020-04-03,2715,1224,134,"IRN",76.19,76.19,45
"3862",2020-04-04,2560,1801,158,"IRN",76.19,76.19,46
"3863",2020-04-05,2483,0,151,"IRN",76.19,76.19,47
"3864",2020-04-06,2274,4500,136,"IRN",76.19,76.19,48
"3865",2020-04-07,2089,2803,133,"IRN",76.19,76.19,49
"3866",2020-04-08,1997,2773,121,"IRN",76.19,76.19,50
"3867",2020-04-09,1634,2497,117,"IRN",76.19,76.19,51
"3868",2020-04-10,1972,3156,122,"IRN",76.19,76.19,52
"3869",2020-04-11,1837,6482,125,"IRN",66.67,66.67,53
"3870",2020-04-12,1657,1947,117,"IRN",66.67,66.67,54
"3871",2020-04-13,1617,2089,111,"IRN",66.67,66.67,55
"3872",2020-04-14,1574,2146,98,"IRN",93.59,66.67,56
"3873",2020-04-15,1512,1804,94,"IRN",93.59,66.67,57
"3874",2020-04-16,1606,2296,92,"IRN",93.155,66.67,58
"3875",2020-04-17,1499,1835,89,"IRN",84.92,66.67,59
"3876",2020-02-24,1,0,0,"IRQ",23.81,23.81,1
"3877",2020-02-25,0,0,0,"IRQ",42.86,42.86,2
"3878",2020-02-26,4,0,0,"IRQ",42.86,42.86,3
"3879",2020-02-27,2,0,0,"IRQ",52.38,52.38,4
"3880",2020-02-28,0,0,0,"IRQ",52.38,52.38,5
"3881",2020-02-29,6,0,0,"IRQ",66.67,66.67,6
"3882",2020-03-01,6,0,0,"IRQ",66.67,66.67,7
"3883",2020-03-02,7,0,0,"IRQ",66.67,66.67,8
"3884",2020-03-03,6,0,0,"IRQ",66.67,66.67,9
"3885",2020-03-04,3,0,2,"IRQ",66.67,66.67,10
"3886",2020-03-05,0,0,0,"IRQ",66.67,66.67,11
"3887",2020-03-06,5,0,1,"IRQ",66.67,66.67,12
"3888",2020-03-07,14,0,1,"IRQ",66.67,66.67,13
"3889",2020-03-08,6,0,2,"IRQ",66.67,66.67,14
"3890",2020-03-09,0,3,0,"IRQ",66.67,66.67,15
"3891",2020-03-10,11,0,1,"IRQ",66.67,66.67,16
"3892",2020-03-11,0,12,0,"IRQ",66.67,66.67,17
"3893",2020-03-12,0,0,1,"IRQ",66.67,66.67,18
"3894",2020-03-13,30,9,1,"IRQ",76.19,76.19,19
"3895",2020-03-14,9,2,1,"IRQ",76.19,76.19,20
"3896",2020-03-15,6,0,0,"IRQ",76.19,76.19,21
"3897",2020-03-16,8,0,0,"IRQ",76.19,76.19,22
"3898",2020-03-17,30,6,1,"IRQ",85.71,85.71,23
"3899",2020-03-18,10,11,1,"IRQ",85.71,85.71,24
"3900",2020-03-19,28,0,1,"IRQ",85.71,85.71,25
"3901",2020-03-20,16,6,4,"IRQ",85.71,85.71,26
"3902",2020-03-21,6,2,0,"IRQ",85.71,85.71,27
"3903",2020-03-22,19,6,3,"IRQ",90.48,90.48,28
"3904",2020-03-23,33,0,3,"IRQ",85.71,85.71,29
"3905",2020-03-24,50,18,4,"IRQ",85.71,85.71,30
"3906",2020-03-25,30,28,2,"IRQ",85.71,85.71,31
"3907",2020-03-26,36,2,7,"IRQ",85.71,85.71,32
"3908",2020-03-27,76,17,4,"IRQ",85.71,85.71,33
"3909",2020-03-28,48,9,2,"IRQ",85.71,85.71,34
"3910",2020-03-29,41,12,0,"IRQ",85.71,85.71,35
"3911",2020-03-30,83,9,4,"IRQ",85.71,85.71,36
"3912",2020-03-31,64,18,4,"IRQ",85.71,85.71,37
"3913",2020-04-01,34,12,2,"IRQ",85.71,85.71,38
"3914",2020-04-02,44,20,2,"IRQ",85.71,85.71,39
"3915",2020-04-03,48,24,0,"IRQ",90.48,90.48,40
"3916",2020-04-04,58,33,2,"IRQ",90.48,90.48,41
"3917",2020-04-05,83,20,5,"IRQ",90.48,90.48,42
"3918",2020-04-06,70,65,3,"IRQ",90.48,90.48,43
"3919",2020-04-07,91,29,1,"IRQ",92.70875,92.70875,44
"3920",2020-04-08,80,79,4,"IRQ",92.70875,92.70875,45
"3921",2020-04-09,30,44,0,"IRQ",93.00625,93.00625,46
"3922",2020-04-10,47,54,1,"IRQ",92.54,92.54,47
"3923",2020-04-11,39,51,2,"IRQ",91.9053333333333,91.9053333333333,48
"3924",2020-04-12,34,39,4,"IRQ",91.9053333333333,90.48,49
"3925",2020-04-13,26,77,2,"IRQ",91.9053333333333,90.48,50
"3926",2020-04-14,22,49,0,"IRQ",93.59,90.48,51
"3927",2020-04-15,15,46,1,"IRQ",93.59,90.48,52
"3928",2020-04-16,19,44,1,"IRQ",93.155,90.48,53
"3929",2020-04-17,48,50,1,"IRQ",84.92,90.48,54
"3930",2020-02-29,1,0,0,"IRL",7.14,7.14,1
"3931",2020-03-01,0,0,0,"IRL",7.14,7.14,2
"3932",2020-03-02,0,0,0,"IRL",7.14,7.14,3
"3933",2020-03-03,1,0,0,"IRL",7.14,7.14,4
"3934",2020-03-04,4,0,0,"IRL",7.14,7.14,5
"3935",2020-03-05,0,0,0,"IRL",7.14,7.14,6
"3936",2020-03-06,12,0,0,"IRL",7.14,7.14,7
"3937",2020-03-07,0,0,0,"IRL",7.14,7.14,8
"3938",2020-03-08,1,0,0,"IRL",7.14,7.14,9
"3939",2020-03-09,2,0,0,"IRL",7.14,7.14,10
"3940",2020-03-10,13,0,0,"IRL",7.14,7.14,11
"3941",2020-03-11,9,0,1,"IRL",7.14,7.14,12
"3942",2020-03-12,0,0,0,"IRL",52.38,52.38,13
"3943",2020-03-13,47,0,0,"IRL",52.38,52.38,14
"3944",2020-03-14,39,0,1,"IRL",52.38,52.38,15
"3945",2020-03-15,0,0,0,"IRL",52.38,52.38,16
"3946",2020-03-16,40,0,0,"IRL",52.38,52.38,17
"3947",2020-03-17,54,5,0,"IRL",52.38,52.38,18
"3948",2020-03-18,69,0,0,"IRL",52.38,52.38,19
"3949",2020-03-19,265,0,1,"IRL",52.38,52.38,20
"3950",2020-03-20,126,0,0,"IRL",61.9,61.9,21
"3951",2020-03-21,102,0,0,"IRL",61.9,61.9,22
"3952",2020-03-22,121,0,1,"IRL",61.9,61.9,23
"3953",2020-03-23,219,0,2,"IRL",61.9,61.9,24
"3954",2020-03-24,204,0,1,"IRL",61.9,61.9,25
"3955",2020-03-25,235,0,2,"IRL",61.9,61.9,26
"3956",2020-03-26,255,0,10,"IRL",61.9,61.9,27
"3957",2020-03-27,302,0,3,"IRL",85.71,85.71,28
"3958",2020-03-28,294,0,14,"IRL",85.71,85.71,29
"3959",2020-03-29,200,0,10,"IRL",85.71,85.71,30
"3960",2020-03-30,295,0,8,"IRL",85.71,85.71,31
"3961",2020-03-31,325,0,17,"IRL",85.71,85.71,32
"3962",2020-04-01,212,0,14,"IRL",85.71,85.71,33
"3963",2020-04-02,402,0,13,"IRL",85.71,85.71,34
"3964",2020-04-03,424,0,22,"IRL",85.71,85.71,35
"3965",2020-04-04,331,20,17,"IRL",85.71,85.71,36
"3966",2020-04-05,390,0,21,"IRL",85.71,85.71,37
"3967",2020-04-06,370,0,16,"IRL",85.71,85.71,38
"3968",2020-04-07,345,0,36,"IRL",85.71,85.71,39
"3969",2020-04-08,365,0,25,"IRL",85.71,85.71,40
"3970",2020-04-09,500,0,28,"IRL",85.71,85.71,41
"3971",2020-04-10,1515,0,24,"IRL",85.71,85.71,42
"3972",2020-04-11,839,0,33,"IRL",85.71,85.71,43
"3973",2020-04-12,727,0,14,"IRL",85.71,85.71,44
"3974",2020-04-13,992,0,31,"IRL",85.71,85.71,45
"3975",2020-04-14,832,0,41,"IRL",85.71,85.71,46
"3976",2020-04-15,1068,52,38,"IRL",85.71,85.71,47
"3977",2020-04-16,724,0,42,"IRL",86.395,85.71,48
"3978",2020-04-17,709,0,44,"IRL",92.86,85.71,49
"3979",2020-03-20,1,0,0,"IMN",73.3463888888889,73.3463888888889,1
"3980",2020-03-21,0,0,0,"IMN",75.3308333333333,75.3308333333333,2
"3981",2020-03-22,4,0,0,"IMN",76.1244444444444,76.1244444444444,3
"3982",2020-03-23,8,0,0,"IMN",78.2408333333333,78.2408333333333,4
"3983",2020-03-24,10,0,0,"IMN",79.8938888888889,79.8938888888889,5
"3984",2020-03-25,0,0,0,"IMN",81.0841666666667,81.0841666666667,6
"3985",2020-03-26,2,0,0,"IMN",81.0841666666667,81.0841666666667,7
"3986",2020-03-27,4,0,0,"IMN",81.7455555555556,81.7455555555556,8
"3987",2020-03-28,3,0,0,"IMN",81.8780555555556,81.8780555555556,9
"3988",2020-03-29,10,0,0,"IMN",82.0763888888889,82.0763888888889,10
"3989",2020-03-30,7,0,0,"IMN",82.4730555555556,82.4730555555556,11
"3990",2020-03-31,11,0,0,"IMN",83.2666666666667,83.2666666666667,12
"3991",2020-04-01,8,0,1,"IMN",83.2663888888889,83.2663888888889,13
"3992",2020-04-02,27,0,0,"IMN",84.0128571428571,84.0128571428571,14
"3993",2020-04-03,19,0,0,"IMN",83.7405714285714,83.7405714285714,15
"3994",2020-04-04,12,0,0,"IMN",84.1485714285714,84.1485714285714,16
"3995",2020-04-05,1,0,0,"IMN",84.1485714285714,84.1485714285714,17
"3996",2020-04-06,12,55,0,"IMN",84.1485714285714,84.1485714285714,18
"3997",2020-04-07,11,18,0,"IMN",84.1485714285714,84.1485714285714,19
"3998",2020-04-08,8,9,0,"IMN",83.8765714285714,83.8765714285714,20
"3999",2020-04-09,32,10,0,"IMN",83.704375,83.704375,21
"4000",2020-04-10,11,11,0,"IMN",84.6462068965517,84.6462068965517,22
"4001",2020-04-11,25,9,1,"IMN",84.6462068965517,84.6462068965517,23
"4002",2020-04-12,2,0,0,"IMN",84.7782142857143,84.8538888888889,24
"4003",2020-04-13,14,19,0,"IMN",85.89,85.0522222222222,25
"4004",2020-04-14,12,10,0,"IMN",87.2178947368421,85.0522222222222,26
"4005",2020-04-15,2,10,2,"IMN",86.9673684210526,84.92,27
"4006",2020-04-16,28,3,0,"IMN",86.395,84.92,28
"4007",2020-04-17,7,15,0,"IMN",92.86,84.92,29
"4008",2020-02-21,1,0,0,"ISR",28.57,28.57,1
"4009",2020-02-22,0,0,0,"ISR",28.57,28.57,2
"4010",2020-02-23,0,0,0,"ISR",28.57,28.57,3
"4011",2020-02-24,0,0,0,"ISR",28.57,28.57,4
"4012",2020-02-25,0,0,0,"ISR",28.57,28.57,5
"4013",2020-02-26,1,0,0,"ISR",28.57,28.57,6
"4014",2020-02-27,1,1,0,"ISR",28.57,28.57,7
"4015",2020-02-28,1,0,0,"ISR",28.57,28.57,8
"4016",2020-02-29,3,0,0,"ISR",28.57,28.57,9
"4017",2020-03-01,3,0,0,"ISR",28.57,28.57,10
"4018",2020-03-02,0,0,0,"ISR",28.57,28.57,11
"4019",2020-03-03,2,0,0,"ISR",28.57,28.57,12
"4020",2020-03-04,3,0,0,"ISR",38.1,38.1,13
"4021",2020-03-05,5,0,0,"ISR",38.1,38.1,14
"4022",2020-03-06,17,1,0,"ISR",38.1,38.1,15
"4023",2020-03-07,6,0,0,"ISR",38.1,38.1,16
"4024",2020-03-08,18,0,0,"ISR",38.1,38.1,17
"4025",2020-03-09,0,0,0,"ISR",38.1,38.1,18
"4026",2020-03-10,14,2,0,"ISR",38.1,38.1,19
"4027",2020-03-11,4,0,0,"ISR",38.1,38.1,20
"4028",2020-03-12,21,0,0,"ISR",38.1,38.1,21
"4029",2020-03-13,26,0,0,"ISR",52.38,52.38,22
"4030",2020-03-14,29,0,0,"ISR",52.38,52.38,23
"4031",2020-03-15,58,0,0,"ISR",66.67,66.67,24
"4032",2020-03-16,5,0,0,"ISR",76.19,76.19,25
"4033",2020-03-17,32,7,0,"ISR",85.71,85.71,26
"4034",2020-03-18,54,0,0,"ISR",90.48,90.48,27
"4035",2020-03-19,123,0,0,"ISR",90.48,90.48,28
"4036",2020-03-20,102,3,0,"ISR",95.24,95.24,29
"4037",2020-03-21,183,22,1,"ISR",95.24,95.24,30
"4038",2020-03-22,171,1,0,"ISR",95.24,95.24,31
"4039",2020-03-23,188,0,0,"ISR",95.24,95.24,32
"4040",2020-03-24,167,16,2,"ISR",95.24,95.24,33
"4041",2020-03-25,1131,5,2,"ISR",100,100,34
"4042",2020-03-26,324,10,3,"ISR",100,100,35
"4043",2020-03-27,342,11,4,"ISR",100,100,36
"4044",2020-03-28,584,10,0,"ISR",100,100,37
"4045",2020-03-29,628,43,3,"ISR",100,100,38
"4046",2020-03-30,448,29,1,"ISR",100,100,39
"4047",2020-03-31,663,63,4,"ISR",100,100,40
"4048",2020-04-01,734,17,6,"ISR",100,100,41
"4049",2020-04-02,765,97,10,"ISR",100,100,42
"4050",2020-04-03,571,65,4,"ISR",100,100,43
"4051",2020-04-04,423,24,4,"ISR",100,100,44
"4052",2020-04-05,579,50,5,"ISR",100,100,45
"4053",2020-04-06,474,108,8,"ISR",100,100,46
"4054",2020-04-07,344,185,8,"ISR",100,100,47
"4055",2020-04-08,156,31,8,"ISR",100,100,48
"4056",2020-04-09,564,210,13,"ISR",100,100,49
"4057",2020-04-10,440,172,9,"ISR",100,100,50
"4058",2020-04-11,335,158,6,"ISR",100,100,51
"4059",2020-04-12,402,286,2,"ISR",100,100,52
"4060",2020-04-13,441,228,13,"ISR",100,100,53
"4061",2020-04-14,460,340,7,"ISR",100,100,54
"4062",2020-04-15,455,368,7,"ISR",100,100,55
"4063",2020-04-16,257,255,12,"ISR",100,100,56
"4064",2020-04-17,224,308,9,"ISR",84.92,100,57
"4065",2020-01-31,2,0,0,"ITA",28.57,28.57,1
"4066",2020-02-01,0,0,0,"ITA",28.57,28.57,2
"4067",2020-02-02,0,0,0,"ITA",28.57,28.57,3
"4068",2020-02-03,0,0,0,"ITA",28.57,28.57,4
"4069",2020-02-04,0,0,0,"ITA",28.57,28.57,5
"4070",2020-02-05,0,0,0,"ITA",28.57,28.57,6
"4071",2020-02-06,0,0,0,"ITA",28.57,28.57,7
"4072",2020-02-07,1,0,0,"ITA",28.57,28.57,8
"4073",2020-02-08,0,0,0,"ITA",28.57,28.57,9
"4074",2020-02-09,0,0,0,"ITA",28.57,28.57,10
"4075",2020-02-10,0,0,0,"ITA",28.57,28.57,11
"4076",2020-02-11,0,0,0,"ITA",28.57,28.57,12
"4077",2020-02-12,0,0,0,"ITA",28.57,28.57,13
"4078",2020-02-13,0,0,0,"ITA",28.57,28.57,14
"4079",2020-02-14,0,0,0,"ITA",28.57,28.57,15
"4080",2020-02-15,0,0,0,"ITA",28.57,28.57,16
"4081",2020-02-16,0,0,0,"ITA",28.57,28.57,17
"4082",2020-02-17,0,0,0,"ITA",28.57,28.57,18
"4083",2020-02-18,0,0,0,"ITA",28.57,28.57,19
"4084",2020-02-19,0,0,0,"ITA",28.57,28.57,20
"4085",2020-02-20,0,0,0,"ITA",28.57,28.57,21
"4086",2020-02-21,17,0,1,"ITA",38.1,38.1,22
"4087",2020-02-22,42,1,1,"ITA",47.62,47.62,23
"4088",2020-02-23,93,1,1,"ITA",66.67,66.67,24
"4089",2020-02-24,74,-1,4,"ITA",66.67,66.67,25
"4090",2020-02-25,93,0,3,"ITA",66.67,66.67,26
"4091",2020-02-26,131,2,2,"ITA",66.67,66.67,27
"4092",2020-02-27,202,42,5,"ITA",66.67,66.67,28
"4093",2020-02-28,233,1,4,"ITA",66.67,66.67,29
"4094",2020-02-29,240,0,8,"ITA",66.67,66.67,30
"4095",2020-03-01,566,37,5,"ITA",66.67,66.67,31
"4096",2020-03-02,342,66,18,"ITA",66.67,66.67,32
"4097",2020-03-03,466,11,27,"ITA",66.67,66.67,33
"4098",2020-03-04,587,116,28,"ITA",71.43,71.43,34
"4099",2020-03-05,769,138,41,"ITA",71.43,71.43,35
"4100",2020-03-06,778,109,49,"ITA",71.43,71.43,36
"4101",2020-03-07,1247,66,36,"ITA",71.43,71.43,37
"4102",2020-03-08,1492,33,133,"ITA",71.43,71.43,38
"4103",2020-03-09,1797,102,97,"ITA",80.95,80.95,39
"4104",2020-03-10,977,0,168,"ITA",85.71,85.71,40
"4105",2020-03-11,2313,321,196,"ITA",90.48,90.48,41
"4106",2020-03-12,0,0,0,"ITA",90.48,90.48,42
"4107",2020-03-13,5198,394,439,"ITA",90.48,90.48,43
"4108",2020-03-14,3497,527,175,"ITA",90.48,90.48,44
"4109",2020-03-15,3590,369,368,"ITA",90.48,90.48,45
"4110",2020-03-16,3233,414,349,"ITA",90.48,90.48,46
"4111",2020-03-17,3526,192,345,"ITA",90.48,90.48,47
"4112",2020-03-18,4207,1084,475,"ITA",90.48,90.48,48
"4113",2020-03-19,5322,415,427,"ITA",90.48,90.48,49
"4114",2020-03-20,5986,0,627,"ITA",95.24,95.24,50
"4115",2020-03-21,6557,1632,793,"ITA",95.24,95.24,51
"4116",2020-03-22,5560,952,651,"ITA",95.24,95.24,52
"4117",2020-03-23,4789,0,601,"ITA",95.24,95.24,53
"4118",2020-03-24,5249,1302,743,"ITA",95.24,95.24,54
"4119",2020-03-25,5210,1036,683,"ITA",95.24,95.24,55
"4120",2020-03-26,6203,999,712,"ITA",95.24,95.24,56
"4121",2020-03-27,5909,589,919,"ITA",95.24,95.24,57
"4122",2020-03-28,5974,1434,889,"ITA",95.24,95.24,58
"4123",2020-03-29,5217,646,756,"ITA",95.24,95.24,59
"4124",2020-03-30,4050,1590,812,"ITA",95.24,95.24,60
"4125",2020-03-31,4053,1109,837,"ITA",95.24,95.24,61
"4126",2020-04-01,4782,1118,727,"ITA",95.24,95.24,62
"4127",2020-04-02,4668,1431,760,"ITA",95.24,95.24,63
"4128",2020-04-03,4585,1480,766,"ITA",95.24,95.24,64
"4129",2020-04-04,4805,1238,681,"ITA",95.24,95.24,65
"4130",2020-04-05,4316,819,525,"ITA",95.24,95.24,66
"4131",2020-04-06,3599,1022,636,"ITA",95.24,95.24,67
"4132",2020-04-07,3039,1555,604,"ITA",95.24,95.24,68
"4133",2020-04-08,3836,2099,542,"ITA",95.24,95.24,69
"4134",2020-04-09,4204,1979,610,"ITA",95.24,95.24,70
"4135",2020-04-10,3951,1985,570,"ITA",95.24,95.24,71
"4136",2020-04-11,4694,2079,619,"ITA",95.24,95.24,72
"4137",2020-04-12,4092,1677,431,"ITA",95.24,95.24,73
"4138",2020-04-13,3153,1224,566,"ITA",95.24,95.24,74
"4139",2020-04-14,2972,1695,602,"ITA",95.24,95.24,75
"4140",2020-04-15,2667,962,578,"ITA",95.24,95.24,76
"4141",2020-04-16,3786,2072,525,"ITA",95.24,95.24,77
"4142",2020-04-17,3493,2563,575,"ITA",92.86,95.24,78
"4143",2020-03-11,1,0,0,"JAM",47.62,47.62,1
"4144",2020-03-12,1,0,0,"JAM",52.38,52.38,2
"4145",2020-03-13,6,0,0,"JAM",66.67,66.67,3
"4146",2020-03-14,0,0,0,"JAM",66.67,66.67,4
"4147",2020-03-15,2,0,0,"JAM",66.67,66.67,5
"4148",2020-03-16,0,2,0,"JAM",66.67,66.67,6
"4149",2020-03-17,2,0,0,"JAM",66.67,66.67,7
"4150",2020-03-18,1,0,0,"JAM",80.95,80.95,8
"4151",2020-03-19,2,0,1,"JAM",80.95,80.95,9
"4152",2020-03-20,1,0,0,"JAM",80.95,80.95,10
"4153",2020-03-21,0,0,0,"JAM",80.95,80.95,11
"4154",2020-03-22,3,0,0,"JAM",80.95,80.95,12
"4155",2020-03-23,0,0,0,"JAM",80.95,80.95,13
"4156",2020-03-24,2,0,0,"JAM",80.95,80.95,14
"4157",2020-03-25,5,0,0,"JAM",80.95,80.95,15
"4158",2020-03-26,0,0,0,"JAM",80.95,80.95,16
"4159",2020-03-27,0,0,0,"JAM",80.95,80.95,17
"4160",2020-03-28,4,0,0,"JAM",80.95,80.95,18
"4161",2020-03-29,2,0,0,"JAM",80.95,80.95,19
"4162",2020-03-30,4,0,0,"JAM",80.95,80.95,20
"4163",2020-03-31,0,0,0,"JAM",80.95,80.95,21
"4164",2020-04-01,8,0,2,"JAM",85.71,85.71,22
"4165",2020-04-02,3,0,0,"JAM",85.71,85.71,23
"4166",2020-04-03,0,0,0,"JAM",85.71,85.71,24
"4167",2020-04-04,6,5,0,"JAM",85.71,85.71,25
"4168",2020-04-05,5,1,0,"JAM",85.71,85.71,26
"4169",2020-04-06,0,0,0,"JAM",85.71,85.71,27
"4170",2020-04-07,5,0,0,"JAM",85.71,85.71,28
