"date","confirmed","recovered","deaths","country_code","StringencyIndex","StringencyIndexForDisplay","cum_cases","cum_recovered","cum_deaths","since_first"
2020-03-09,0,0,0,"KHM",38.7742857142857,38.7742857142857,2,1,0,42
2020-03-10,0,0,0,"KHM",40.1342857142857,40.1342857142857,2,1,0,43
2020-03-11,1,0,0,"KHM",41.4942857142857,41.4942857142857,3,1,0,44
2020-03-12,0,0,0,"KHM",42.8557142857143,42.8557142857143,3,1,0,45
2020-03-13,2,0,0,"KHM",53.06,53.06,5,1,0,46
2020-03-14,2,0,0,"KHM",53.06,53.06,7,1,0,47
2020-03-15,0,0,0,"KHM",55.7828571428571,55.7828571428571,7,1,0,48
2020-03-16,0,0,0,"KHM",57.8228571428571,57.8228571428571,7,1,0,49
2020-03-17,26,0,0,"KHM",57.8228571428571,57.8228571428571,33,1,0,50
2020-03-18,2,0,0,"KHM",65.3042857142857,65.3042857142857,35,1,0,51
2020-03-19,2,0,0,"KHM",64.6242857142857,64.6242857142857,37,1,0,52
2020-03-20,14,0,0,"KHM",61.30875,61.30875,51,1,0,53
2020-03-21,2,0,0,"KHM",61.30875,61.30875,53,1,0,54
2020-03-22,31,0,0,"KHM",60.7125,60.7125,84,1,0,55
2020-03-23,3,0,0,"KHM",64.28375,64.28375,87,1,0,56
2020-03-24,4,3,0,"KHM",67.7233333333333,67.7233333333333,91,4,0,57
2020-03-25,5,6,0,"KHM",69.3122222222222,69.3122222222222,96,10,0,58
2020-03-26,0,0,0,"KHM",69.8411111111111,69.8411111111111,96,10,0,59
2020-03-27,3,1,0,"KHM",71.9566666666667,71.9566666666667,99,11,0,60
2020-03-28,0,2,0,"KHM",74.0733333333333,74.0733333333333,99,13,0,61
2020-03-29,4,8,0,"KHM",76.19,76.19,103,21,0,62
2020-03-30,4,0,0,"KHM",79.3644444444444,79.3644444444444,107,21,0,63
2020-03-31,2,2,0,"KHM",78.8344444444444,78.8344444444444,109,23,0,64
2020-04-01,0,2,0,"KHM",78.8344444444444,78.8344444444444,109,25,0,65
2020-04-02,1,9,0,"KHM",78.8344444444444,78.8344444444444,110,34,0,66
2020-04-03,4,1,0,"KHM",80.4211111111111,80.4211111111111,114,35,0,67
2020-04-04,0,15,0,"KHM",80.4211111111111,80.4211111111111,114,50,0,68
2020-04-05,0,0,0,"KHM",80.9511111111111,80.9511111111111,114,50,0,69
2020-04-06,0,3,0,"KHM",80.9511111111111,80.9511111111111,114,53,0,70
2020-04-07,1,5,0,"KHM",81.48,81.48,115,58,0,71
2020-04-08,2,5,0,"KHM",81.63,81.63,117,63,0,72
2020-04-09,2,-1,0,"KHM",84.9183333333333,84.9183333333333,119,62,0,73
2020-04-10,0,10,0,"KHM",84.9183333333333,84.9183333333333,119,72,0,74
2020-04-11,1,3,0,"KHM",84.9183333333333,84.9183333333333,120,75,0,75
2020-04-12,2,2,0,"KHM",81.902,83.0666666666667,122,77,0,76
2020-04-13,0,0,0,"KHM",81.902,83.0666666666667,122,77,0,77
2020-04-14,0,14,0,"KHM",81.902,85.1833333333333,122,91,0,78
2020-04-15,0,5,0,"KHM",80.95,85.1833333333333,122,96,0,79
2020-04-16,0,2,0,"KHM",80.95,85.1833333333333,122,98,0,80
2020-04-17,0,0,0,"KHM",85.71,85.1833333333333,122,98,0,81
2020-03-06,1,0,0,"CMR",0,0,1,0,0,0
2020-03-07,0,0,0,"CMR",0,0,1,0,0,1
2020-03-08,1,0,0,"CMR",0,0,2,0,0,2
2020-03-09,0,0,0,"CMR",0,0,2,0,0,3
2020-03-10,0,0,0,"CMR",0,0,2,0,0,4
2020-03-11,0,0,0,"CMR",0,0,2,0,0,5
2020-03-12,0,0,0,"CMR",0,0,2,0,0,6
2020-03-13,0,0,0,"CMR",4.76,4.76,2,0,0,7
2020-03-14,0,0,0,"CMR",4.76,4.76,2,0,0,8
2020-03-15,0,0,0,"CMR",4.76,4.76,2,0,0,9
2020-03-16,2,0,0,"CMR",4.76,4.76,4,0,0,10
2020-03-17,6,0,0,"CMR",4.76,4.76,10,0,0,11
2020-03-18,0,0,0,"CMR",61.9,61.9,10,0,0,12
2020-03-19,3,0,0,"CMR",61.9,61.9,13,0,0,13
2020-03-20,7,0,0,"CMR",61.9,61.9,20,0,0,14
2020-03-21,7,0,0,"CMR",61.9,61.9,27,0,0,15
2020-03-22,13,0,0,"CMR",61.9,61.9,40,0,0,16
2020-03-23,16,0,0,"CMR",61.9,61.9,56,0,0,17
2020-03-24,10,0,0,"CMR",61.9,61.9,66,0,0,18
2020-03-25,9,2,1,"CMR",61.9,61.9,75,2,1,19
2020-03-26,0,0,0,"CMR",61.9,61.9,75,2,1,20
2020-03-27,16,0,1,"CMR",61.9,61.9,91,2,2,21
2020-03-28,0,0,0,"CMR",61.9,61.9,91,2,2,22
2020-03-29,48,3,4,"CMR",61.9,61.9,139,5,6,23
2020-03-30,0,0,0,"CMR",61.9,61.9,139,5,6,24
2020-03-31,54,0,0,"CMR",61.9,61.9,193,5,6,25
2020-04-01,40,5,0,"CMR",61.9,61.9,233,10,6,26
2020-04-02,73,0,1,"CMR",61.9,61.9,306,10,7,27
2020-04-03,203,7,1,"CMR",61.9,61.9,509,17,8,28
2020-04-04,46,0,1,"CMR",76.19,76.19,555,17,9,29
2020-04-05,95,0,0,"CMR",76.19,76.19,650,17,9,30
2020-04-06,8,0,0,"CMR",76.19,76.19,658,17,9,31
2020-04-07,0,26,0,"CMR",76.19,76.19,658,43,9,32
2020-04-08,72,17,1,"CMR",76.19,76.19,730,60,10,33
2020-04-09,0,0,0,"CMR",76.19,76.19,730,60,10,34
2020-04-10,90,38,2,"CMR",76.19,76.19,820,98,12,35
2020-04-11,0,0,0,"CMR",76.19,76.19,820,98,12,36
2020-04-12,0,0,0,"CMR",76.19,76.19,820,98,12,37
2020-04-13,0,0,0,"CMR",76.19,76.19,820,98,12,38
2020-04-14,28,32,2,"CMR",76.19,76.19,848,130,14,39
2020-04-15,0,35,3,"CMR",76.19,76.19,848,165,17,40
2020-04-16,148,-1,5,"CMR",84.7976923076923,76.19,996,164,22,41
2020-04-17,0,0,0,"CMR",76.9833333333333,76.19,996,164,22,42
2020-01-26,1,0,0,"CAN",4.76,4.76,1,0,0,0
2020-01-27,0,0,0,"CAN",4.76,4.76,1,0,0,1
2020-01-28,1,0,0,"CAN",4.76,4.76,2,0,0,2
2020-01-29,0,0,0,"CAN",4.76,4.76,2,0,0,3
2020-01-30,0,0,0,"CAN",4.76,4.76,2,0,0,4
2020-01-31,2,0,0,"CAN",4.76,4.76,4,0,0,5
2020-02-01,0,0,0,"CAN",4.76,4.76,4,0,0,6
2020-02-02,0,0,0,"CAN",4.76,4.76,4,0,0,7
2020-02-03,0,0,0,"CAN",4.76,4.76,4,0,0,8
2020-02-04,0,0,0,"CAN",4.76,4.76,4,0,0,9
2020-02-05,1,0,0,"CAN",4.76,4.76,5,0,0,10
2020-02-06,0,0,0,"CAN",4.76,4.76,5,0,0,11
2020-02-07,2,0,0,"CAN",4.76,4.76,7,0,0,12
2020-02-08,0,0,0,"CAN",4.76,4.76,7,0,0,13
2020-02-09,0,0,0,"CAN",4.76,4.76,7,0,0,14
2020-02-10,0,0,0,"CAN",4.76,4.76,7,0,0,15
2020-02-11,0,0,0,"CAN",4.76,4.76,7,0,0,16
2020-02-12,0,1,0,"CAN",4.76,4.76,7,1,0,17
2020-02-13,0,0,0,"CAN",4.76,4.76,7,1,0,18
2020-02-14,0,0,0,"CAN",4.76,4.76,7,1,0,19
2020-02-15,0,0,0,"CAN",4.76,4.76,7,1,0,20
2020-02-16,0,0,0,"CAN",4.76,4.76,7,1,0,21
2020-02-17,1,0,0,"CAN",4.76,4.76,8,1,0,22
2020-02-18,0,0,0,"CAN",4.76,4.76,8,1,0,23
2020-02-19,0,0,0,"CAN",4.76,4.76,8,1,0,24
2020-02-20,0,0,0,"CAN",4.76,4.76,8,1,0,25
2020-02-21,1,2,0,"CAN",4.76,4.76,9,3,0,26
2020-02-22,0,0,0,"CAN",4.76,4.76,9,3,0,27
2020-02-23,0,0,0,"CAN",4.76,4.76,9,3,0,28
2020-02-24,1,0,0,"CAN",4.76,4.76,10,3,0,29
2020-02-25,1,0,0,"CAN",4.76,4.76,11,3,0,30
2020-02-26,0,0,0,"CAN",4.76,4.76,11,3,0,31
2020-02-27,2,3,0,"CAN",4.76,4.76,13,6,0,32
2020-02-28,1,0,0,"CAN",4.76,4.76,14,6,0,33
2020-02-29,6,0,0,"CAN",4.76,4.76,20,6,0,34
2020-03-01,4,0,0,"CAN",4.76,4.76,24,6,0,35
2020-03-02,3,0,0,"CAN",4.76,4.76,27,6,0,36
2020-03-03,3,0,0,"CAN",4.76,4.76,30,6,0,37
2020-03-04,3,0,0,"CAN",4.76,4.76,33,6,0,38
2020-03-05,4,0,0,"CAN",4.76,4.76,37,6,0,39
2020-03-06,12,0,0,"CAN",4.76,4.76,49,6,0,40
2020-03-07,5,2,0,"CAN",4.76,4.76,54,8,0,41
2020-03-08,10,0,0,"CAN",4.76,4.76,64,8,0,42
2020-03-09,13,0,1,"CAN",4.76,4.76,77,8,1,43
2020-03-10,2,0,0,"CAN",4.76,4.76,79,8,1,44
2020-03-11,29,0,0,"CAN",19.05,19.05,108,8,1,45
2020-03-12,9,0,0,"CAN",28.57,28.57,117,8,1,46
2020-03-13,76,0,0,"CAN",28.57,28.57,193,8,1,47
2020-03-14,5,0,0,"CAN",28.57,28.57,198,8,1,48
2020-03-15,54,0,0,"CAN",28.57,28.57,252,8,1,49
2020-03-16,163,1,3,"CAN",38.1,38.1,415,9,4,50
2020-03-17,63,0,1,"CAN",38.1,38.1,478,9,5,51
2020-03-18,179,0,3,"CAN",57.14,57.14,657,9,8,52
2020-03-19,143,0,1,"CAN",57.14,57.14,800,9,9,53
2020-03-20,143,0,3,"CAN",71.43,71.43,943,9,12,54
2020-03-21,334,1,7,"CAN",71.43,71.43,1277,10,19,55
2020-03-22,192,0,2,"CAN",71.43,71.43,1469,10,21,56
2020-03-23,619,0,4,"CAN",71.43,71.43,2088,10,25,57
2020-03-24,702,100,1,"CAN",71.43,71.43,2790,110,26,58
2020-03-25,461,73,4,"CAN",71.43,71.43,3251,183,30,59
2020-03-26,791,1,8,"CAN",71.43,71.43,4042,184,38,60
2020-03-27,640,72,16,"CAN",71.43,71.43,4682,256,54,61
2020-03-28,894,210,7,"CAN",71.43,71.43,5576,466,61,62
2020-03-29,704,0,3,"CAN",71.43,71.43,6280,466,64,63
2020-03-30,1118,0,16,"CAN",71.43,71.43,7398,466,80,64
2020-03-31,1129,1126,21,"CAN",76.19,76.19,8527,1592,101,65
2020-04-01,1033,-268,8,"CAN",80.95,80.95,9560,1324,109,66
2020-04-02,1724,411,30,"CAN",80.95,80.95,11284,1735,139,67
2020-04-03,1153,440,40,"CAN",80.95,80.95,12437,2175,179,68
2020-04-04,541,402,39,"CAN",80.95,80.95,12978,2577,218,69
2020-04-05,2778,435,41,"CAN",80.95,80.95,15756,3012,259,70
2020-04-06,807,244,80,"CAN",80.95,80.95,16563,3256,339,71
2020-04-07,1309,535,36,"CAN",85.71,85.71,17872,3791,375,72
2020-04-08,1269,363,32,"CAN",85.71,85.71,19141,4154,407,73
2020-04-09,1513,1008,96,"CAN",85.71,85.71,20654,5162,503,74
2020-04-10,1405,693,54,"CAN",85.71,85.71,22059,5855,557,75
2020-04-11,1257,734,97,"CAN",85.71,85.71,23316,6589,654,76
2020-04-12,982,534,60,"CAN",85.71,85.71,24298,7123,714,77
2020-04-13,1381,635,65,"CAN",85.71,85.71,25679,7758,779,78
2020-04-14,1355,452,120,"CAN",85.71,85.71,27034,8210,899,79
2020-04-15,1174,756,107,"CAN",85.71,85.71,28208,8966,1006,80
2020-04-16,2600,732,251,"CAN",85.71,85.71,30808,9698,1257,81
2020-04-17,2005,847,97,"CAN",100,85.71,32813,10545,1354,82
2020-03-13,1,0,0,"CYM",36.9752941176471,36.9752941176471,1,0,0,0
2020-03-14,0,0,0,"CYM",37.7561904761905,37.7561904761905,1,0,0,1
2020-03-15,0,0,0,"CYM",42.2904761904762,42.2904761904762,1,0,0,2
2020-03-16,0,0,1,"CYM",54.5352380952381,54.5352380952381,1,0,1,3
2020-03-17,0,0,0,"CYM",59.4154545454545,59.4154545454545,1,0,1,4
2020-03-18,0,0,0,"CYM",63.3109090909091,63.3109090909091,1,0,1,5
2020-03-19,2,0,0,"CYM",62.4995833333333,62.4995833333333,3,0,1,6
2020-03-20,0,0,0,"CYM",66.865,66.865,3,0,1,7
2020-03-21,0,0,0,"CYM",69.2458333333333,69.2458333333333,3,0,1,8
2020-03-22,0,0,0,"CYM",69.6429166666667,69.6429166666667,3,0,1,9
2020-03-23,2,0,0,"CYM",71.238,71.238,5,0,1,10
2020-03-24,1,0,0,"CYM",73.714,73.714,6,0,1,11
2020-03-25,2,0,0,"CYM",75.9996,75.9996,8,0,1,12
2020-03-26,0,0,0,"CYM",76.5708,76.5708,8,0,1,13
2020-03-27,0,0,0,"CYM",76.5708,76.5708,8,0,1,14
2020-03-28,0,0,0,"CYM",77.9044,77.9044,8,0,1,15
2020-03-29,0,0,0,"CYM",78.0948,78.0948,8,0,1,16
2020-03-30,4,0,0,"CYM",79.0468,79.0468,12,0,1,17
2020-03-31,2,0,0,"CYM",79.2372,79.2372,14,0,1,18
2020-04-01,8,0,0,"CYM",80.19,80.19,22,0,1,19
2020-04-02,6,0,0,"CYM",80.7612,80.7612,28,0,1,20
2020-04-03,0,0,0,"CYM",82.0944,82.0944,28,0,1,21
2020-04-04,7,1,0,"CYM",82.2848,82.2848,35,1,1,22
2020-04-05,0,0,0,"CYM",82.0944,82.0944,35,1,1,23
2020-04-06,4,0,0,"CYM",82.2848,82.2848,39,1,1,24
2020-04-07,6,5,0,"CYM",82.4004347826087,82.4004347826087,45,6,1,25
2020-04-08,0,0,0,"CYM",80.9518181818182,80.9518181818182,45,6,1,26
2020-04-09,0,0,0,"CYM",80.0447619047619,80.0447619047619,45,6,1,27
2020-04-10,0,0,0,"CYM",80.7135,80.7135,45,6,1,28
2020-04-11,0,0,0,"CYM",81.428,81.428,45,6,1,29
2020-04-12,8,0,0,"CYM",81.19,81.714,53,6,1,30
2020-04-13,0,0,0,"CYM",80.3247368421053,80.8564,53,6,1,31
2020-04-14,1,0,0,"CYM",86.7335714285714,80.8564,54,6,1,32
2020-04-15,0,0,0,"CYM",89.523,80.8564,54,6,1,33
2020-04-16,6,0,0,"CYM",87.7542857142857,80.8564,60,6,1,34
2020-04-17,1,1,0,"CYM",85.7133333333333,80.8564,61,7,1,35
2020-03-15,1,0,0,"CAF",29.2514285714286,29.2514285714286,1,0,0,0
2020-03-16,0,0,0,"CAF",34.9213333333333,34.9213333333333,1,0,0,1
2020-03-17,0,0,0,"CAF",40.029375,40.029375,1,0,0,2
2020-03-18,0,0,0,"CAF",47.1173684210526,47.1173684210526,1,0,0,3
2020-03-19,0,0,0,"CAF",51.4285,51.4285,1,0,0,4
2020-03-20,2,0,0,"CAF",51.76,51.76,3,0,0,5
2020-03-21,0,0,0,"CAF",57.9358333333333,57.9358333333333,3,0,0,6
2020-03-22,0,0,0,"CAF",60.1646153846154,60.1646153846154,3,0,0,7
2020-03-23,0,0,0,"CAF",65.4757692307692,65.4757692307692,3,0,0,8
2020-03-24,0,0,0,"CAF",69.8407407407407,69.8407407407407,3,0,0,9
2020-03-25,0,0,0,"CAF",71.7678571428571,71.7678571428571,3,0,0,10
2020-03-26,0,0,0,"CAF",73.3839285714286,73.3839285714286,3,0,0,11
2020-03-27,0,0,0,"CAF",74.8296428571429,74.8296428571429,3,0,0,12
2020-03-28,0,0,0,"CAF",75.17,75.17,3,0,0,13
2020-03-29,0,0,0,"CAF",76.1903571428571,76.1903571428571,3,0,0,14
2020-03-30,0,0,0,"CAF",78.1606896551724,78.1606896551724,3,0,0,15
2020-03-31,0,0,0,"CAF",75.8825806451613,75.8825806451613,3,0,0,16
2020-04-01,0,0,0,"CAF",76.0364516129032,76.0364516129032,3,0,0,17
2020-04-02,0,0,0,"CAF",76.4134375,76.4134375,3,0,0,18
2020-04-03,5,0,0,"CAF",76.9340625,76.9340625,8,0,0,19
2020-04-04,0,0,0,"CAF",77.380625,77.380625,8,0,0,20
2020-04-05,0,0,0,"CAF",79.0763636363636,79.0763636363636,8,0,0,21
2020-04-06,0,0,0,"CAF",79.2927272727273,79.2927272727273,8,0,0,22
2020-04-07,0,0,0,"CAF",78.27375,78.27375,8,0,0,23
2020-04-08,0,0,0,"CAF",79.5384375,79.5384375,8,0,0,24
2020-04-09,0,0,0,"CAF",79.5384375,79.5384375,8,0,0,25
2020-04-10,0,0,0,"CAF",79.5384375,79.5384375,8,0,0,26
2020-04-11,0,0,0,"CAF",79.5384375,79.5384375,8,0,0,27
2020-04-12,0,0,0,"CAF",79.240625,79.869696969697,8,0,0,28
2020-04-13,3,3,0,"CAF",81.3771428571429,80.3027272727273,11,3,0,29
2020-04-14,0,1,0,"CAF",84.7877777777778,80.3027272727273,11,4,0,30
2020-04-15,1,0,0,"CAF",83.5972222222222,79.6533333333333,12,4,0,31
2020-04-16,0,0,0,"CAF",84.7976923076923,79.6533333333333,12,4,0,32
2020-04-17,0,0,0,"CAF",76.9833333333333,79.6533333333333,12,4,0,33
2020-03-19,1,0,0,"TCD",42.86,42.86,1,0,0,0
2020-03-20,0,0,0,"TCD",42.86,42.86,1,0,0,1
2020-03-21,0,0,0,"TCD",57.14,57.14,1,0,0,2
2020-03-22,0,0,0,"TCD",57.14,57.14,1,0,0,3
2020-03-23,0,0,0,"TCD",57.14,57.14,1,0,0,4
2020-03-24,2,0,0,"TCD",57.14,57.14,3,0,0,5
2020-03-25,0,0,0,"TCD",57.14,57.14,3,0,0,6
2020-03-26,0,0,0,"TCD",57.14,57.14,3,0,0,7
2020-03-27,0,0,0,"TCD",57.14,57.14,3,0,0,8
2020-03-28,0,0,0,"TCD",57.14,57.14,3,0,0,9
2020-03-29,0,0,0,"TCD",57.14,57.14,3,0,0,10
2020-03-30,2,0,0,"TCD",57.14,57.14,5,0,0,11
2020-03-31,2,0,0,"TCD",57.14,57.14,7,0,0,12
2020-04-01,0,0,0,"TCD",57.14,57.14,7,0,0,13
2020-04-02,1,0,0,"TCD",66.67,66.67,8,0,0,14
2020-04-03,0,0,0,"TCD",66.67,66.67,8,0,0,15
2020-04-04,1,0,0,"TCD",66.67,66.67,9,0,0,16
2020-04-05,0,0,0,"TCD",66.67,66.67,9,0,0,17
2020-04-06,0,0,0,"TCD",66.67,66.67,9,0,0,18
2020-04-07,1,2,0,"TCD",66.67,66.67,10,2,0,19
2020-04-08,0,0,0,"TCD",66.67,66.67,10,2,0,20
2020-04-09,1,0,0,"TCD",66.67,66.67,11,2,0,21
2020-04-10,0,0,0,"TCD",66.67,66.67,11,2,0,22
2020-04-11,0,0,0,"TCD",66.67,66.67,11,2,0,23
2020-04-12,7,0,0,"TCD",66.67,66.67,18,2,0,24
2020-04-13,5,0,0,"TCD",66.67,66.67,23,2,0,25
2020-04-14,0,0,0,"TCD",84.7877777777778,66.67,23,2,0,26
2020-04-15,0,0,0,"TCD",83.5972222222222,66.67,23,2,0,27
2020-04-16,4,3,0,"TCD",84.7976923076923,66.67,27,5,0,28
2020-04-17,0,0,0,"TCD",76.9833333333333,66.67,27,5,0,29
2020-03-03,1,0,0,"CHL",0,0,1,0,0,0
2020-03-04,0,0,0,"CHL",0,0,1,0,0,1
2020-03-05,3,0,0,"CHL",0,0,4,0,0,2
2020-03-06,0,0,0,"CHL",0,0,4,0,0,3
2020-03-07,0,0,0,"CHL",0,0,4,0,0,4
2020-03-08,4,0,0,"CHL",0,0,8,0,0,5
2020-03-09,0,0,0,"CHL",0,0,8,0,0,6
2020-03-10,5,0,0,"CHL",0,0,13,0,0,7
2020-03-11,10,0,0,"CHL",0,0,23,0,0,8
2020-03-12,0,0,0,"CHL",0,0,23,0,0,9
2020-03-13,20,0,0,"CHL",0,0,43,0,0,10
2020-03-14,18,0,0,"CHL",14.29,14.29,61,0,0,11
2020-03-15,13,0,0,"CHL",28.57,28.57,74,0,0,12
2020-03-16,81,0,0,"CHL",47.62,47.62,155,0,0,13
2020-03-17,46,0,0,"CHL",47.62,47.62,201,0,0,14
2020-03-18,37,0,0,"CHL",61.9,61.9,238,0,0,15
2020-03-19,0,0,0,"CHL",61.9,61.9,238,0,0,16
2020-03-20,196,6,0,"CHL",61.9,61.9,434,6,0,17
2020-03-21,103,0,0,"CHL",61.9,61.9,537,6,0,18
2020-03-22,95,2,1,"CHL",71.43,71.43,632,8,1,19
2020-03-23,114,0,1,"CHL",71.43,71.43,746,8,2,20
2020-03-24,176,9,0,"CHL",71.43,71.43,922,17,2,21
2020-03-25,220,5,1,"CHL",80.95,80.95,1142,22,3,22
2020-03-26,164,0,1,"CHL",80.95,80.95,1306,22,4,23
2020-03-27,304,21,1,"CHL",80.95,80.95,1610,43,5,24
2020-03-28,299,18,1,"CHL",80.95,80.95,1909,61,6,25
2020-03-29,230,14,1,"CHL",80.95,80.95,2139,75,7,26
2020-03-30,310,81,1,"CHL",80.95,80.95,2449,156,8,27
2020-03-31,289,0,4,"CHL",80.95,80.95,2738,156,12,28
2020-04-01,293,78,4,"CHL",71.43,71.43,3031,234,16,29
2020-04-02,373,101,2,"CHL",71.43,71.43,3404,335,18,30
2020-04-03,333,92,4,"CHL",71.43,71.43,3737,427,22,31
2020-04-04,424,101,5,"CHL",71.43,71.43,4161,528,27,32
2020-04-05,310,90,7,"CHL",71.43,71.43,4471,618,34,33
2020-04-06,344,110,3,"CHL",71.43,71.43,4815,728,37,34
2020-04-07,301,170,6,"CHL",71.43,71.43,5116,898,43,35
2020-04-08,430,217,5,"CHL",71.43,71.43,5546,1115,48,36
2020-04-09,426,159,9,"CHL",71.43,71.43,5972,1274,57,37
2020-04-10,529,297,8,"CHL",80.7135,80.7135,6501,1571,65,38
2020-04-11,426,293,8,"CHL",81.428,81.428,6927,1864,73,39
2020-04-12,286,195,7,"CHL",81.19,71.43,7213,2059,80,40
2020-04-13,312,308,2,"CHL",80.3247368421053,71.43,7525,2367,82,41
2020-04-14,392,279,10,"CHL",86.7335714285714,71.43,7917,2646,92,42
2020-04-15,356,291,2,"CHL",89.523,71.43,8273,2937,94,43
2020-04-16,534,362,11,"CHL",87.7542857142857,71.43,8807,3299,105,44
2020-04-17,445,322,11,"CHL",85.7133333333333,71.43,9252,3621,116,45
2020-01-23,95,2,1,"CHN",42.86,42.86,95,2,1,0
2020-01-24,277,6,8,"CHN",42.86,42.86,372,8,9,1
2020-01-25,486,3,16,"CHN",42.86,42.86,858,11,25,2
2020-01-26,669,10,14,"CHN",71.43,71.43,1527,21,39,3
2020-01-27,802,9,26,"CHN",71.43,71.43,2329,30,65,4
2020-01-28,2632,43,49,"CHN",71.43,71.43,4961,73,114,5
2020-01-29,578,19,2,"CHN",71.43,71.43,5539,92,116,6
2020-01-30,2054,15,38,"CHN",71.43,71.43,7593,107,154,7
2020-01-31,1661,79,42,"CHN",71.43,71.43,9254,186,196,8
2020-02-01,2089,61,46,"CHN",71.43,71.43,11343,247,242,9
2020-02-02,4739,188,102,"CHN",71.43,71.43,16082,435,344,10
2020-02-03,3086,151,64,"CHN",71.43,71.43,19168,586,408,11
2020-02-04,3991,229,66,"CHN",71.43,71.43,23159,815,474,12
2020-02-05,3733,272,72,"CHN",71.43,71.43,26892,1087,546,13
2020-02-06,3147,362,70,"CHN",71.43,71.43,30039,1449,616,14
2020-02-07,3523,522,85,"CHN",71.43,71.43,33562,1971,701,15
2020-02-08,2704,597,87,"CHN",71.43,71.43,36266,2568,788,16
2020-02-09,3015,623,100,"CHN",66.67,66.67,39281,3191,888,17
2020-02-10,2525,699,107,"CHN",66.67,66.67,41806,3890,995,18
2020-02-11,2032,718,100,"CHN",66.67,66.67,43838,4608,1095,19
2020-02-12,373,446,5,"CHN",66.67,66.67,44211,5054,1100,20
2020-02-13,15136,1135,252,"CHN",66.67,66.67,59347,6189,1352,21
2020-02-14,6463,1760,152,"CHN",66.67,66.67,65810,7949,1504,22
2020-02-15,2055,1321,142,"CHN",66.67,66.67,67865,9270,1646,23
2020-02-16,2100,1457,103,"CHN",66.67,66.67,69965,10727,1749,24
2020-02-17,1921,1707,98,"CHN",66.67,66.67,71886,12434,1847,25
2020-02-18,1777,1744,139,"CHN",66.67,66.67,73663,14178,1986,26
2020-02-19,408,1756,113,"CHN",66.67,66.67,74071,15934,2099,27
2020-02-20,458,2052,122,"CHN",66.67,66.67,74529,17986,2221,28
2020-02-21,473,690,0,"CHN",66.67,66.67,75002,18676,2221,29
2020-02-22,1451,3995,205,"CHN",66.67,66.67,76453,22671,2426,30
2020-02-23,21,488,2,"CHN",66.67,66.67,76474,23159,2428,31
2020-02-24,219,1828,150,"CHN",66.67,66.67,76693,24987,2578,32
2020-02-25,513,2661,70,"CHN",76.19,76.19,77206,27648,2648,33
2020-02-26,412,2408,52,"CHN",76.19,76.19,77618,30056,2700,34
2020-02-27,434,2846,29,"CHN",76.19,76.19,78052,32902,2729,35
2020-02-28,328,3399,44,"CHN",76.19,76.19,78380,36301,2773,36
2020-02-29,428,2991,47,"CHN",76.19,76.19,78808,39292,2820,37
2020-03-01,576,2842,35,"CHN",76.19,76.19,79384,42134,2855,38
2020-03-02,204,2692,42,"CHN",76.19,76.19,79588,44826,2897,39
2020-03-03,125,2596,33,"CHN",76.19,76.19,79713,47422,2930,40
2020-03-04,125,2551,36,"CHN",76.19,76.19,79838,49973,2966,41
2020-03-05,151,2291,32,"CHN",76.19,76.19,79989,52264,2998,42
2020-03-06,153,1652,29,"CHN",76.19,76.19,80142,53916,3027,43
2020-03-07,80,1595,28,"CHN",76.19,76.19,80222,55511,3055,44
2020-03-08,53,1849,28,"CHN",76.19,76.19,80275,57360,3083,45
2020-03-09,37,1416,23,"CHN",76.19,76.19,80312,58776,3106,46
2020-03-10,27,1377,16,"CHN",76.19,76.19,80339,60153,3122,47
2020-03-11,34,1463,22,"CHN",76.19,76.19,80373,61616,3144,48
2020-03-12,11,1257,11,"CHN",71.43,71.43,80384,62873,3155,49
2020-03-13,13,1295,8,"CHN",71.43,71.43,80397,64168,3163,50
2020-03-14,32,1464,13,"CHN",71.43,71.43,80429,65632,3176,51
2020-03-15,26,1357,10,"CHN",71.43,71.43,80455,66989,3186,52
2020-03-16,30,893,14,"CHN",66.67,66.67,80485,67882,3200,53
2020-03-17,25,888,13,"CHN",66.67,66.67,80510,68770,3213,54
2020-03-18,44,957,11,"CHN",66.67,66.67,80554,69727,3224,55
2020-03-19,54,780,8,"CHN",66.67,66.67,80608,70507,3232,56
2020-03-20,94,731,4,"CHN",66.67,66.67,80702,71238,3236,57
2020-03-21,55,591,6,"CHN",66.67,66.67,80757,71829,3242,58
2020-03-22,130,505,15,"CHN",66.67,66.67,80887,72334,3257,59
2020-03-23,63,452,0,"CHN",66.67,66.67,80950,72786,3257,60
2020-03-24,93,466,7,"CHN",71.43,71.43,81043,73252,3264,61
2020-03-25,70,493,4,"CHN",71.43,71.43,81113,73745,3268,62
2020-03-26,121,408,6,"CHN",76.19,76.19,81234,74153,3274,63
2020-03-27,115,539,5,"CHN",76.19,76.19,81349,74692,3279,64
2020-03-28,102,380,3,"CHN",66.67,66.67,81451,75072,3282,65
2020-03-29,123,482,5,"CHN",66.67,66.67,81574,75554,3287,66
2020-03-30,76,341,4,"CHN",66.67,66.67,81650,75895,3291,67
2020-03-31,81,283,1,"CHN",66.67,66.67,81731,76178,3292,68
2020-04-01,82,199,7,"CHN",66.67,66.67,81813,76377,3299,69
2020-04-02,71,160,6,"CHN",66.67,66.67,81884,76537,3305,70
